nó,betweenness,degree,clustering
2966,8.728967411955618e-06,11,0.7636363636363637
5559,3.3343358562551384e-05,15,0.6476190476190476
2969,1.5131342778072451e-05,10,0.4888888888888889
235,0.0001171953949416,8,0.21428571428571427
330,0.0,2,1.0
795,4.280063175703632e-05,13,0.5384615384615384
331,9.84484882591476e-05,6,0.2
2459,5.107780086026826e-06,2,0.0
3289,6.430408738022271e-05,5,0.5
652,0.0001921391942742,9,0.19444444444444445
4309,1.9196121459393003e-05,4,0.5
332,1.5796095912012957e-05,2,0.0
4242,4.370719044487985e-05,3,0.0
5895,0.0005931234356998,4,0.16666666666666666
333,0.0002103763050711,12,0.45454545454545453
1544,0.0001232579338071,16,0.35
2978,7.622061990309863e-05,7,0.38095238095238093
5735,0.0005524725224123,17,0.08088235294117647
335,0.0,1,0.0
2931,4.698443736164186e-05,16,0.5166666666666667
2658,5.522892974282153e-05,17,0.4485294117647059
3628,0.0,3,1.0
1749,2.752273109596142e-07,7,0.5714285714285714
337,0.0003450067795231,4,0.0
2006,2.8556003306291776e-05,3,0.0
4347,0.000454227238866,11,0.12727272727272726
1524,0.0,1,0.0
2605,1.1465673693462118e-07,2,0.0
339,0.0,1,0.0
340,3.0955522350402384e-05,5,0.2
2245,0.0003868563706851,6,0.13333333333333333
3013,0.0002235271973245,6,0.2
4336,0.0001495572201036,12,0.15151515151515152
341,0.0003847440758109,4,0.16666666666666666
2471,8.517603765271597e-05,5,0.0
1861,0.0,1,0.0
342,3.056361571103535e-05,25,0.46
722,0.0,5,1.0
4734,0.0002458771980742,21,0.45714285714285713
1788,7.35482961604552e-06,12,0.6515151515151515
5203,0.0010275936000399,17,0.5
3193,4.781159579718645e-05,21,0.4380952380952381
2178,1.8861646665012697e-05,8,0.5357142857142857
3804,6.780024393968978e-07,9,0.8055555555555556
3771,4.405559853084699e-07,10,0.8888888888888888
5666,0.0022599354608315,29,0.3374384236453202
1655,0.0013185024186373,25,0.35333333333333333
1144,0.0050456772955476,42,0.2264808362369338
2696,0.0003334876327427,11,0.43636363636363634
5605,0.0001972076425557,11,0.6727272727272727
924,1.6151866702946683e-06,12,0.6515151515151515
538,3.8062359491402616e-08,4,0.8333333333333334
343,4.262878680902583e-08,3,0.6666666666666666
1149,0.000444480699062,11,0.18181818181818182
344,0.0001532632667434,12,0.48484848484848486
3690,4.681069102830019e-06,5,0.8
3028,0.000618797685959,14,0.21978021978021978
4191,0.0,3,1.0
1599,1.0157413591855692e-05,8,0.42857142857142855
345,0.0004908030805371,7,0.09523809523809523
971,0.0,1,0.0
816,1.748397835447998e-05,3,0.0
3084,0.0009501956454807,7,0.2857142857142857
4839,0.0014900019426369,10,0.26666666666666666
2490,0.0002285053340844,10,0.4
4445,1.0221253808281513e-07,5,0.7
5338,0.0001399919908182,9,0.19444444444444445
2511,0.000221400011076,10,0.13333333333333333
3202,0.000384563784444,11,0.10909090909090909
5853,0.0001701834599951,17,0.13970588235294118
347,0.0,1,0.0
4816,0.0,1,0.0
349,4.984074912243464e-05,8,0.2857142857142857
1016,0.0039186054770727,17,0.125
4208,0.0004778950846621,6,0.4666666666666667
4518,0.0009673221446696,11,0.2545454545454545
352,8.241329510712925e-07,5,0.5
353,0.0,1,0.0
5409,0.0010554417256587,9,0.027777777777777776
5837,2.514715769687501e-06,8,0.7142857142857143
4204,5.215375070201372e-05,14,0.38461538461538464
881,0.0,1,0.0
358,0.0,2,1.0
2233,7.643782462308078e-08,4,0.6666666666666666
3636,0.003044489890553,9,0.1388888888888889
359,0.0005320378117959,4,0.0
5805,1.5532584916107498e-06,2,0.0
2114,0.0005201293033847,3,0.0
5902,1.5532584916107498e-06,2,0.0
360,0.0,1,0.0
1221,0.0023842543680964,6,0.0
2318,5.955523318376104e-08,11,0.8
362,0.0008524190202869,6,0.4
2650,0.0004137323675812,9,0.3333333333333333
2344,0.0022328022349683,12,0.21212121212121213
3469,0.0004460673011993,5,0.4
2176,0.0012869741502618,17,0.2647058823529412
5522,0.0004072757542731,12,0.24242424242424243
936,0.0003514453327447,6,0.13333333333333333
4232,0.000385636670025,13,0.16666666666666666
3543,3.2538724174067805e-05,7,0.2857142857142857
3400,0.0002284240935048,10,0.2
5520,0.000231588538306,33,0.29734848484848486
364,0.0,1,0.0
4995,8.909968443198452e-06,5,0.4
3047,7.266454125023852e-05,4,0.0
3422,0.0001924369804652,14,0.31868131868131866
4267,9.341518171304066e-05,3,0.0
1013,0.0002479548696946,4,0.0
367,1.0748666185056944e-06,2,0.0
2304,0.0020102301349009,16,0.10833333333333334
5670,3.30898597381047e-05,14,0.23076923076923078
740,4.518596581406708e-06,5,0.6
5890,0.0003506180432717,6,0.3333333333333333
2994,4.710783612717176e-05,5,0.4
370,3.892133949888443e-06,8,0.8214285714285714
4535,4.824914791982532e-05,23,0.4031620553359684
1805,0.0033715822429265,55,0.31313131313131315
372,3.993475388857589e-06,4,0.3333333333333333
374,0.0,1,0.0
375,1.88021095181006e-07,7,0.8095238095238095
3003,2.770174214481623e-07,7,0.9523809523809523
5648,0.0006660177281586,14,0.3516483516483517
2504,6.510369268348832e-07,8,0.8571428571428571
687,2.2831357653493524e-05,5,0.3
431,0.0003587955874274,13,0.38461538461538464
664,1.587190550220148e-05,9,0.6666666666666666
1702,0.00059964236773,11,0.509090909090909
376,0.0003385813441679,2,0.0
5269,0.0,1,0.0
377,0.0001262696368847,21,0.6952380952380952
2923,0.000456486011117,9,0.3888888888888889
1885,3.294061209482429e-05,20,0.6526315789473685
860,0.0006447162962539,25,0.6233333333333333
3756,0.0007606154878762,16,0.6416666666666667
3130,0.0007064621489064,25,0.49
3238,0.0002865955556771,19,0.7543859649122807
5558,0.0005054677080647,18,0.3464052287581699
3878,7.822050874342424e-06,16,0.75
5391,0.0001702106211679,25,0.5633333333333334
1030,0.0,2,1.0
380,1.865541922524408e-06,2,0.0
5783,0.0003225246503971,4,0.0
381,4.42829477558237e-06,8,0.6785714285714286
382,0.0001692237889874,3,0.3333333333333333
3869,0.0,2,1.0
4843,2.8664184233655296e-08,2,0.0
3759,5.424148028284173e-05,19,0.29239766081871343
4366,3.985936457637526e-05,18,0.3333333333333333
2618,7.272181887839681e-06,6,0.5333333333333333
3606,8.975787823295666e-05,19,0.5906432748538012
2122,1.3849649138993791e-06,11,0.7454545454545455
663,1.8545283289911328e-06,8,0.5357142857142857
3621,1.1924645357455453e-06,9,0.8888888888888888
1998,2.681383846575045e-05,14,0.6813186813186813
4424,0.0002985932165832,9,0.08333333333333333
386,0.0,1,0.0
2215,0.0005166760213747,8,0.14285714285714285
387,0.0001597772434943,11,0.3090909090909091
574,8.270862943558974e-05,18,0.3660130718954248
5568,0.0038093740716992,17,0.08088235294117647
4109,0.0005778638576708,22,0.3116883116883117
5733,3.182033749129384e-06,8,0.5714285714285714
4129,5.607597882956604e-06,11,0.2727272727272727
389,0.0003421814185491,6,0.13333333333333333
2406,0.0035307296100348,30,0.11494252873563218
5813,1.267047279495945e-06,2,0.0
442,0.020043115652814,38,0.07681365576102418
711,0.0007179619017376,14,0.16483516483516483
3499,8.493380470908959e-06,3,0.0
2919,0.0016219319099487,8,0.21428571428571427
399,0.0006094249097118,32,0.3064516129032258
1128,0.0001471674355913,21,0.24285714285714285
392,0.0,1,0.0
476,0.0003385813441679,2,0.0
393,0.001193168488767,20,0.22631578947368422
2886,0.0001348004768927,9,0.2777777777777778
2068,0.0002231788148065,14,0.3516483516483517
783,1.3290007930649572e-05,8,0.5357142857142857
2959,1.2421537741414628e-05,2,0.0
1513,0.0005517050395452,8,0.35714285714285715
5553,0.0001509625147416,14,0.26373626373626374
1398,0.000363119650248,13,0.32051282051282054
4078,1.0472083967318717e-05,8,0.4642857142857143
3561,0.001239590946734,19,0.21052631578947367
5189,0.0002346629994214,9,0.25
620,7.434689949074339e-06,9,0.5833333333333334
5143,0.0,4,1.0
1873,0.00067352178975,6,0.26666666666666666
2226,1.561325111947421e-05,7,0.6190476190476191
5297,4.0641516640366345e-05,19,0.7017543859649122
1021,1.5464481607258136e-05,18,0.7843137254901961
2897,0.0003123594571182,6,0.2
5260,0.0,1,0.0
5886,0.0038414302072458,11,0.18181818181818182
963,2.9429035769188605e-05,6,0.4666666666666667
4350,0.000162716467423,9,0.2222222222222222
1432,4.076971719510801e-05,3,0.0
705,0.0083680344518524,12,0.15151515151515152
5267,0.0015319510717692,15,0.1523809523809524
398,4.170372707199048e-05,12,0.4090909090909091
765,1.768448798097229e-05,14,0.4065934065934066
2149,6.820708991515005e-06,11,0.5272727272727272
5274,4.725058627673107e-06,8,0.5357142857142857
3632,3.728788823636509e-06,9,0.7222222222222222
5223,0.0,2,1.0
5249,3.854490028909338e-05,15,0.6
4019,0.0002106038226699,8,0.42857142857142855
4048,0.0006720306230068,17,0.6029411764705882
3033,0.0001552069900134,21,0.5523809523809524
5063,3.4489755770885024e-06,8,0.4642857142857143
1556,0.0015843284645227,15,0.22857142857142856
400,1.3738832351976952e-05,12,0.5454545454545454
3797,0.0005932508158217,22,0.14285714285714285
717,2.306916061025912e-05,11,0.43636363636363634
3791,8.827905888016939e-05,6,0.06666666666666667
5310,0.0002506789585042,32,0.48185483870967744
1404,0.0001271421384171,40,0.367948717948718
2475,1.86472597158838e-06,7,0.7619047619047619
2001,0.0001300378061437,27,0.4700854700854701
1647,6.754813464011245e-05,27,0.4472934472934473
4906,0.0041978530675334,31,0.3311827956989247
4618,4.910444027481669e-05,28,0.47354497354497355
404,1.0493444803291084e-05,5,0.1
1951,0.0004475116257414,18,0.39869281045751637
405,7.548644832787622e-05,10,0.35555555555555557
1138,0.0003155229793807,16,0.39166666666666666
4306,0.00025535614252,12,0.21212121212121213
5862,0.000703748754165,11,0.21818181818181817
4006,2.664339419765767e-05,9,0.3333333333333333
4822,1.840600286143966e-07,6,0.6666666666666666
4226,0.0029886722298792,28,0.14814814814814814
5294,0.0071118017958312,24,0.17391304347826086
4929,0.0003276547598759,10,0.26666666666666666
406,0.0007926077012011,3,0.0
407,0.0006768760464935,5,0.0
4433,1.1465673693462118e-08,2,0.0
2550,1.1465673693462118e-08,2,0.0
4871,1.1465673693462118e-08,2,0.0
752,1.1465673693462118e-08,2,0.0
3829,2.3807028833439028e-05,14,0.5604395604395604
460,0.0002771847038001,15,0.42857142857142855
815,3.292689787919474e-06,23,0.7075098814229249
957,0.0003569305953368,4,0.3333333333333333
410,0.0003388845020402,3,0.0
5131,0.0,1,0.0
3366,0.0002470588784113,3,0.3333333333333333
411,5.410454017827563e-05,8,0.5357142857142857
5323,0.0,3,1.0
4673,0.0004261194802892,9,0.3888888888888889
1179,2.332344737877337e-05,7,0.42857142857142855
412,1.867660938281905e-05,22,0.8051948051948052
413,0.0001651528054964,11,0.4
4389,4.086073973882096e-05,13,0.48717948717948717
3096,0.0002090685907017,13,0.3974358974358974
3557,2.275922567587907e-05,5,0.5
2510,1.6098918735171444e-06,6,0.6
586,8.634683397514669e-07,5,0.5
4554,0.002653415478039,15,0.1619047619047619
4912,0.001133309228129,21,0.2571428571428571
415,0.0001687069189203,9,0.2777777777777778
70,0.0,2,1.0
5342,0.0003600261179503,7,0.09523809523809523
4741,6.60886009052643e-05,12,0.2727272727272727
5430,0.0002941512037604,7,0.23809523809523808
2339,0.0001986918975943,18,0.41830065359477125
5387,9.694841434192066e-05,7,0.2857142857142857
418,0.0005440460469491,7,0.09523809523809523
2636,0.0,2,1.0
3104,5.57814533550741e-05,3,0.0
4611,2.5283546343973154e-06,2,0.0
3668,0.0022584771691204,41,0.17926829268292682
4738,0.0,1,0.0
734,0.0002233589585877,47,0.547641073080481
2160,0.0004339070314636,63,0.45058883768561186
4617,0.0001001020225385,29,0.6650246305418719
5396,0.002355679216364,32,0.375
1648,0.0002766834362733,45,0.4888888888888889
2347,0.0001174263154002,47,0.4283071230342276
1046,1.033446159911819e-06,7,0.2857142857142857
3052,1.2763887360203264e-05,7,0.38095238095238093
4563,0.0001083150621127,11,0.14545454545454545
1830,2.596298891760914e-06,8,0.6428571428571429
1701,7.587738220643633e-07,9,0.8333333333333334
3873,0.0001325370517328,20,0.4052631578947368
1574,4.334537045625219e-06,13,0.48717948717948717
819,1.771297341573577e-05,10,0.4444444444444444
3098,0.0001674775252664,10,0.4666666666666667
2601,1.721656037228966e-05,6,0.3333333333333333
424,1.606189761938e-06,7,0.6190476190476191
1276,0.0005879072913636,11,0.23636363636363636
2559,1.3788239516311583e-06,16,0.6166666666666667
5388,0.0022157207719083,27,0.3418803418803419
1396,7.091192449732472e-05,20,0.5052631578947369
427,8.080388127254144e-05,2,0.0
428,4.836150003230611e-05,2,0.0
5575,1.4134637449236392e-05,4,0.3333333333333333
3796,0.0033789304905279,5,0.2
3549,0.0009263386518713,7,0.5714285714285714
4724,2.882560150368395e-05,9,0.2777777777777778
1491,1.1902426076054473e-07,2,0.0
1445,2.062404545466011e-05,4,0.0
4235,0.0002295129475334,10,0.4666666666666667
5242,0.0,3,1.0
5450,0.0,5,1.0
736,6.762115608483667e-05,19,0.38596491228070173
3018,2.7765652895487256e-05,4,0.5
2260,3.021522023518473e-06,17,0.6397058823529411
3828,4.883964514939998e-06,10,0.7555555555555555
2514,2.894274499153424e-05,11,0.7090909090909091
1609,0.0001005209257783,12,0.36363636363636365
847,3.1204070153695613e-06,4,0.5
2462,8.55841839033916e-05,10,0.28888888888888886
1949,0.000111110674594,13,0.3333333333333333
3109,7.087963545483693e-06,7,0.6666666666666666
5532,0.0006070666934553,14,0.2967032967032967
2685,0.0018264409049878,22,0.21645021645021645
2575,0.0007450520945821,23,0.2727272727272727
841,0.0002470068051066,10,0.4
4313,2.869241920020376e-06,4,0.6666666666666666
5410,0.000696674358709,17,0.2867647058823529
5906,0.0072402016995375,24,0.14130434782608695
5034,0.0004456108377499,4,0.16666666666666666
436,0.0002399367746277,9,0.16666666666666666
5112,4.3273029619753486e-08,2,0.0
572,0.000210277642339,6,0.2
3733,0.0004929812836955,18,0.1503267973856209
4693,0.0033057688305116,26,0.2553846153846154
437,0.0003386070686313,6,0.6
3122,0.0,1,0.0
438,0.0003411630423904,7,0.42857142857142855
5731,0.0,1,0.0
1907,0.0006523817009284,14,0.24175824175824176
439,6.347921565285477e-07,5,0.8
5613,3.126890560361975e-05,8,0.5714285714285714
2943,5.899229212553255e-05,22,0.5411255411255411
5116,8.067554704341441e-06,10,0.7111111111111111
1452,1.2926985046550428e-08,5,0.6
4262,9.996727911287626e-05,22,0.6277056277056277
2771,0.0012669156158607,22,0.5281385281385281
2484,2.11923195113944e-05,12,0.5303030303030303
5569,0.0,3,1.0
3391,2.999693260337667e-05,19,0.6842105263157895
965,0.0014729197716114,16,0.44166666666666665
5836,2.293134738692424e-09,7,0.9523809523809523
441,0.0002376240998662,12,0.3333333333333333
4973,3.987047224777761e-07,2,0.0
844,0.0004765433467857,4,0.16666666666666666
2433,0.0002251464694511,7,0.42857142857142855
4277,8.456297735121441e-07,5,0.8
890,4.043032458235781e-05,3,0.3333333333333333
4955,2.096710612765396e-05,5,0.5
3670,0.0006306787384466,6,0.4
1114,5.01527341228125e-05,9,0.4166666666666667
2683,0.0004281244467702,4,0.0
4959,0.0027526592427988,19,0.13450292397660818
1673,0.0003385813441679,4,0.5
2231,0.0,3,1.0
3861,0.0001559162668244,5,0.7
5215,0.0011492221647205,17,0.22794117647058823
5059,0.0002697822307537,5,0.1
1521,0.0007547823561588,7,0.047619047619047616
3393,7.690780608698288e-05,6,0.4666666666666667
3347,0.0002979135722904,9,0.2777777777777778
4230,0.0011378948215654,6,0.2
2656,1.7756689112414344e-07,4,0.6666666666666666
4269,2.091613942833104e-05,17,0.4632352941176471
2737,0.0,2,1.0
4407,1.998921469157722e-06,8,0.5714285714285714
444,0.0003385813441679,2,0.0
1555,0.0,1,0.0
5117,8.529346012315365e-06,11,0.38181818181818183
3123,9.583529293384155e-07,5,0.5
2220,3.574319995688237e-07,6,0.6
5257,1.2141591525429902e-05,5,0.3
446,3.8473519831834366e-05,14,0.43956043956043955
3164,8.073453744788439e-05,12,0.42424242424242425
5801,0.0001107803280206,8,0.07142857142857142
447,0.0003894047548286,7,0.38095238095238093
5896,4.1694452333399846e-05,12,0.4696969696969697
448,0.0,2,1.0
4797,3.848835621884197e-06,3,0.6666666666666666
449,0.0003385861215319,4,0.3333333333333333
4327,1.990090381091889e-05,6,0.4666666666666667
4481,0.0,1,0.0
4184,0.0008696872125955,9,0.08333333333333333
5720,0.0,1,0.0
3137,5.215441043900623e-05,8,0.39285714285714285
5534,7.748975636840979e-05,5,0.3
3643,0.0001937681051854,3,0.3333333333333333
5617,4.197763821610205e-06,2,0.0
695,0.0004519645496673,6,0.0
451,0.0,2,1.0
455,0.000307741208277,8,0.6071428571428571
1751,0.0,4,1.0
4124,7.526268641092326e-06,8,0.7857142857142857
456,2.249110970004795e-05,12,0.30303030303030304
458,8.599255270096588e-08,4,0.5
3002,0.0,2,1.0
1898,0.0,2,1.0
1635,0.0,2,1.0
3057,8.560162583829984e-06,17,0.7573529411764706
3325,2.9528436794446823e-05,22,0.5411255411255411
4601,1.7018680113561147e-05,22,0.6883116883116883
5625,1.96171049883743e-05,32,0.6774193548387096
1809,0.0001104592232062,19,0.2222222222222222
2082,0.0004254106250936,19,0.43859649122807015
2714,8.656069538117121e-05,24,0.2898550724637681
4068,0.0122359944832934,21,0.18571428571428572
2810,2.566880604147826e-06,2,0.0
462,9.824562230653976e-05,14,0.17582417582417584
3401,1.3382779105172516e-05,7,0.09523809523809523
463,2.7619618082504063e-05,3,0.0
5521,0.0001903349721763,6,0.2
4075,0.0001903349721763,6,0.2
1793,0.000145489151909,22,0.354978354978355
2029,3.503226889144183e-06,7,0.42857142857142855
465,4.719212801070503e-05,4,0.3333333333333333
3139,4.336683454447924e-06,4,0.16666666666666666
3553,0.0009085762321977,11,0.16363636363636364
4271,0.0024013310206338,18,0.12418300653594772
3152,3.298959925805385e-05,4,0.16666666666666666
1402,0.0004376188294085,4,0.0
467,0.0011822570996614,10,0.35555555555555557
5702,0.0,2,1.0
1463,0.0005411517302995,10,0.35555555555555557
4975,0.0005460223612593,11,0.2909090909090909
2407,2.849622842631504e-05,4,0.3333333333333333
1488,0.0002874289305354,8,0.39285714285714285
3663,0.0002055247777986,6,0.13333333333333333
2056,0.0001577462666223,9,0.4166666666666667
809,1.7512617719697735e-06,15,0.5523809523809524
2899,3.65232259102409e-05,23,0.45454545454545453
2297,1.5962753867644488e-05,11,0.36363636363636365
5158,7.05917633483722e-06,19,0.52046783625731
5308,3.1421483023316104e-05,22,0.5324675324675324
5186,4.4098744974854305e-09,7,0.9523809523809523
471,2.540574224033896e-05,12,0.6212121212121212
5176,1.652240686466629e-05,35,0.6638655462184874
3534,3.000536514294328e-07,6,0.6666666666666666
4847,0.0,1,0.0
473,6.249247285463638e-05,5,0.4
4420,1.3951081971396965e-07,2,0.0
4294,0.0010961633570124,21,0.22380952380952382
1264,1.1465673693462118e-07,4,0.6666666666666666
3765,0.0006770480315989,4,0.5
2423,4.094883461950756e-09,4,0.8333333333333334
1802,4.094883461950756e-09,4,0.8333333333333334
5864,0.0007311118378464,7,0.38095238095238093
282,0.0011592069392687,18,0.29411764705882354
4798,0.0,1,0.0
2157,6.554627431228811e-05,5,0.5
542,0.0004834694361327,5,0.0
3794,0.0,1,0.0
478,2.5439254766885422e-05,5,0.5
4380,0.0009683415764092,13,0.1794871794871795
1507,0.0004823974499948,10,0.3333333333333333
5732,0.0003575819348239,13,0.15384615384615385
4437,2.934658590263556e-06,10,0.4222222222222222
482,0.0002413155086406,2,0.0
3304,2.233998370500473e-05,4,0.5
5685,6.163289228307698e-08,4,0.5
485,0.0,1,0.0
2695,0.003239382831648,11,0.0
486,0.0003547907072263,4,0.16666666666666666
697,0.0032861499515434,20,0.06315789473684211
5208,0.0,1,0.0
4811,7.625358013933847e-05,11,0.36363636363636365
1939,0.0016313192493046,14,0.16483516483516483
3938,0.0005495479789106,5,0.4
3907,0.0001946692564198,7,0.38095238095238093
489,4.1191048180071565e-05,4,0.6666666666666666
4480,4.1191048180071565e-05,4,0.6666666666666666
2147,1.6122885913269505e-06,4,0.6666666666666666
3767,1.685274014362281e-07,3,0.3333333333333333
491,7.822633427372991e-07,5,0.6
608,1.595080462756491e-05,9,0.3611111111111111
851,1.7465949343555683e-06,5,0.9
3340,5.2616676715347566e-06,7,0.6190476190476191
5390,2.6294751666355583e-08,4,0.6666666666666666
4013,0.0020131258976103,18,0.0915032679738562
5447,2.118639865688886e-07,3,0.6666666666666666
4814,0.0012990586256929,13,0.3717948717948718
5004,1.6601527022823294e-07,4,0.6666666666666666
5563,4.780805302338496e-05,7,0.19047619047619047
836,1.37390194866797e-05,4,0.3333333333333333
4097,0.00054516967096,19,0.16374269005847952
5727,0.0001304811778072,5,0.2
2952,3.863391881463484e-05,7,0.19047619047619047
2967,0.0002993985909681,15,0.11428571428571428
1910,0.0012797898899871,5,0.2
3687,0.0,2,1.0
5332,0.0005416211496026,6,0.06666666666666667
2786,0.0007634828630972,6,0.2
495,4.374976319903296e-05,4,0.16666666666666666
1829,3.805699317305831e-06,5,0.6666666666666666
2329,7.989473038750757e-05,6,0.26666666666666666
4060,5.803173927927993e-05,10,0.3111111111111111
3166,0.0017672364327743,30,0.10574712643678161
497,2.279523920812956e-05,6,0.06666666666666667
498,0.0006632938399942,13,0.28205128205128205
842,5.507554757652402e-05,8,0.14285714285714285
2538,0.0,2,1.0
1229,1.9278459850089933e-05,3,0.6666666666666666
499,5.534879383298301e-05,22,0.5238095238095238
706,1.3882112160119798e-05,14,0.5824175824175825
2480,3.591142600170739e-06,13,0.7435897435897436
5180,4.972420573927813e-05,14,0.6043956043956044
4113,0.0006465712972092,48,0.3351063829787234
3243,0.0001718557730054,26,0.5292307692307693
4595,0.00019609939992,28,0.5423280423280423
958,0.0005474330543309,37,0.4519519519519519
5151,1.544848322844754e-05,14,0.5934065934065934
1678,0.000265957257471,44,0.4281183932346723
500,0.0,3,1.0
4578,0.0005491384212849,11,0.41818181818181815
2214,1.9109456155770195e-08,4,0.8333333333333334
1960,0.0006802659155752,8,0.42857142857142855
1685,0.0005292859566688,7,0.14285714285714285
2461,0.0,2,1.0
2528,0.0005538823555922,3,0.3333333333333333
3065,0.0,1,0.0
3692,7.255987150600375e-05,13,0.28205128205128205
1840,4.212539695711922e-06,6,0.4
4236,0.0001808178291422,27,0.30484330484330485
4279,0.0002994468864663,4,0.5
3855,4.612204050046935e-07,5,0.3
3573,6.109156396860379e-06,9,0.5833333333333334
1536,9.377239420146589e-08,6,0.8
746,1.0589939557545644e-05,9,0.3611111111111111
4464,7.303795201800416e-07,7,0.6666666666666666
1299,5.783124889246244e-09,4,0.8333333333333334
5598,0.0008286727989096,4,0.5
504,7.851079245984398e-06,5,0.7
3395,0.0001268830238889,13,0.4230769230769231
2134,0.0010343130273296,15,0.12380952380952381
5449,0.0002077354621718,14,0.3956043956043956
1459,1.110501101468402e-05,6,0.5333333333333333
4196,0.000425098317833,11,0.2
5751,0.0001233416701567,13,0.38461538461538464
2137,3.507172598369393e-05,8,0.6071428571428571
5270,1.1835194687691496e-05,5,0.4
509,0.0002190706645121,2,0.0
4800,0.0003389298280243,3,0.0
510,0.0002622337117968,34,0.5828877005347594
2651,5.100387803087427e-06,16,0.75
3994,0.0001016216238866,31,0.6688172043010753
2413,1.8393375592747487e-05,21,0.7571428571428571
3308,5.975870958772286e-07,9,0.6666666666666666
2914,2.022389463622541e-06,21,0.8476190476190476
3498,7.196820231282394e-05,24,0.6739130434782609
2920,3.1999941334263338e-06,12,0.803030303030303
2757,0.0010976537795688,19,0.8070175438596491
4143,7.568450742269814e-05,11,0.5818181818181818
797,7.512089535019619e-05,24,0.75
1441,0.0044184220824284,25,0.23333333333333334
2402,0.0,4,1.0
511,1.633641839671037e-05,8,0.7142857142857143
5431,0.0001551227776169,24,0.6159420289855072
5451,0.0003454516046563,13,0.6282051282051282
1944,8.058660234046295e-06,6,0.4666666666666667
1184,0.0001443884063642,25,0.6066666666666667
619,0.0003226239883414,27,0.5384615384615384
512,0.0,1,0.0
760,0.000340323129218,5,0.0
997,0.0016613466808577,37,0.31681681681681684
2026,0.0001044279242499,18,0.41830065359477125
3999,4.499579638431763e-05,12,0.24242424242424243
3409,0.0001991213315329,36,0.5190476190476191
5148,0.0006059808595332,24,0.42391304347826086
5778,9.153539341087125e-08,6,0.8
1489,0.0004633452637757,13,0.1282051282051282
1723,0.0012744781698134,41,0.3804878048780488
4989,0.0,1,0.0
5753,7.166982534884453e-06,10,0.6222222222222222
2872,1.6960015357825282e-05,16,0.575
1990,4.961871381679032e-05,21,0.3523809523809524
4831,6.975755074100182e-05,18,0.5490196078431373
1384,0.0003841051626774,18,0.46405228758169936
514,0.0001005560050429,3,0.6666666666666666
4866,0.0046865563297369,12,0.22727272727272727
764,0.0056962653927077,6,0.26666666666666666
515,9.227291062089462e-06,6,0.5333333333333333
3144,1.6563433102644918e-05,13,0.5384615384615384
2367,0.0007313852380139,24,0.3442028985507246
3111,0.0,6,1.0
2562,0.0010845885929943,23,0.30039525691699603
3336,5.799789205811042e-05,32,0.6088709677419355
613,0.0001272621272907,32,0.5362903225806451
1825,9.535450629194768e-05,54,0.4919636617749825
517,3.049569883115543e-05,4,0.5
1119,0.0002247270266929,9,0.25
5272,7.523408629342209e-06,6,0.5333333333333333
4642,0.0001460643464868,24,0.4963768115942029
4496,0.0021079984642504,36,0.26031746031746034
3279,1.3631572196771327e-05,5,0.5
4500,0.0001213425745606,19,0.6023391812865497
2276,0.0010122717206788,11,0.2909090909090909
1995,2.732276953875205e-05,12,0.6515151515151515
2611,5.363953826909944e-06,4,0.0
4492,0.0,1,0.0
5121,0.0010100870670158,3,0.3333333333333333
3303,5.007616554431599e-06,5,0.7
829,9.739528122193556e-06,5,0.3
1889,0.0003397541028602,4,0.0
4882,0.0005013714885076,10,0.06666666666666667
675,1.6952490867854037e-05,6,0.26666666666666666
796,2.011459410482909e-06,2,0.0
3450,2.9802085687434247e-06,5,0.8
2643,0.001585240888829,7,0.047619047619047616
1173,1.054380774292106e-05,5,0.0
3846,0.0019499035140792,18,0.1437908496732026
3965,2.580183072131399e-07,9,0.6944444444444444
2098,2.9771427751699014e-06,2,0.0
3629,0.0,1,0.0
3942,1.1769968396742992e-05,9,0.6388888888888888
526,1.93449363191486e-05,13,0.7435897435897436
3678,8.011777050934791e-05,9,0.4722222222222222
1530,3.105180157553494e-06,4,0.6666666666666666
3131,8.573969659442953e-05,6,0.13333333333333333
4778,0.0,3,1.0
5461,0.0003920018253536,12,0.22727272727272727
2662,0.000229312696491,4,0.0
1158,9.282633377171385e-06,5,0.6
528,0.0,1,0.0
2251,0.0004598793461273,17,0.16911764705882354
5144,0.0015256796647561,15,0.02857142857142857
3269,0.0003378559553167,16,0.10833333333333334
3870,0.0006746908907551,17,0.14705882352941177
3165,0.0003564071083188,5,0.3
995,2.900310454106994e-06,4,0.6666666666666666
4275,0.0,1,0.0
532,0.0006771053599674,4,0.16666666666666666
2927,0.0,1,0.0
2016,0.0,1,0.0
533,0.0,2,1.0
1911,3.9290273271480495e-05,6,0.0
3839,0.0001848402497423,3,0.0
539,8.390843563239566e-06,5,0.6
4691,1.979223455181645e-05,5,0.5
3001,0.0005283282999023,7,0.38095238095238093
3893,6.3925231460458746e-06,4,0.16666666666666666
4658,3.479790372666928e-05,7,0.23809523809523808
3695,6.324136218671179e-05,10,0.3333333333333333
3355,5.631881188426792e-06,4,0.5
4981,7.915558661237027e-06,4,0.16666666666666666
1060,0.0009846630899326,14,0.06593406593406594
4018,4.114913784947424e-05,7,0.38095238095238093
5609,0.0001808677974742,7,0.14285714285714285
2775,1.2686755576990582e-06,6,0.3333333333333333
